﻿統一編號,經紀業名稱,緯度,經度,行政區,地址
53980658,富安居不動產有限公司,24.166916,120.6796239,台中市北區,賴厝里漢口路4段180之1號1樓
53985485,總管家租賃住宅服務股份有限公司,24.1538568,120.6660378,台中市北區,臺灣大道2段340號9樓之2
53987527,九麟不動產有限公司,24.1459991,120.6496962,台中市南屯區,大墩路393號3樓
53990109,京鴻不動產仲介經紀有限公司,24.2127689,120.7051272,台中市潭子區,中山路2段369號
53988130,東升不動產經紀有限公司,24.0828459,120.6947356,台中市大里區,公園街212號4樓之1
53997200,安新家不動產經紀有限公司,24.1821402,120.6436956,台中市西屯區,福星路198號1、2樓
53143294,林楓景觀建設有限公司,24.200377,120.660071,台中市北屯區,同榮里環中路1段1760號1樓
53992681,群亨實業有限公司,24.1619545,120.6516868,台中市西屯區,臺灣大道2段910號9樓之6
53995414,莊周不動產經紀業有限公司,24.1435345,120.6803856,台中市中區,三民路二段145號11樓之1
53995940,松瀚不動產經紀有限公司,24.2423395,120.846633,台中市東勢區,福隆里東坑路509號1樓
17189800,亞泰不動產仲介企業社,24.1567905,120.6735548,台中市北區,篤行路353號1樓
53998279,第一鴻廣告股份有限公司,24.1559489,120.6549239,台中市西區,忠誠里大隆路20號7樓之7
54090252,富達開發有限公司,24.1200911,120.6883254,台中市大里區,祥興里中興路2段751號
53984520,王品房地產開發有限公司,24.1763465,120.7193722,台中市北屯區,和平里軍功路1段498號
53817869,虹境廣告有限公司,24.1802257,120.7091583,台中市北屯區,軍福十九路478號
54101151,銓聖不動產有限公司,24.1492699,120.720148,台中市太平區,新吉里中山路3段72號1樓
54099872,統創土地開發有限公司,24.1513024,120.6701609,台中市西區,民龍里臺灣大道2段186號19樓之1
54104729,愛家不動產經紀股份有限公司,24.1601492,120.6444618,台中市西屯區,惠來里市政北三路113號
54104967,遠見開發事業有限公司,24.1389889,120.6261331,台中市南屯區,新生里龍富路3段666號
54110095,宏布朗不動產開發有限公司,24.2494317,120.7032893,台中市豐原區,豐原大道4段151號1樓
53261073,萬軍開發有限公司,24.1644631,120.6364943,台中市西屯區,潮洋里市政北二路282號21樓之10
54120170,東茗不動產經紀有限公司,24.1399372,120.6450757,台中市南屯區,五權西路2段409號1樓
54131710,富宥廣告事業有限公司,24.1457848,120.6575792,台中市西區,昇平里忠明南路303號8樓之2
54137405,兆利不動產有限公司,24.1649315,120.6893842,台中市北屯區,北京里太原路三段118號1樓
54095931,承明開發有限公司,24.14015,120.6776522,台中市中區,大墩里三民路2段14號
54139157,元棠開發有限公司,24.1426518,120.6448235,台中市南屯區,大墩6街335號12樓之2
54226814,翔賀不動產有限公司,24.346643,120.630725,台中市外埔區,甲后路3段900號1樓
54136855,諾亞行銷有限公司,24.1513024,120.6701609,台中市西區,民龍里臺灣大道2段186號20樓之5
39654148,惠忠不動產商行,24.1662214,120.6837747,台中市北區,頂厝里漢口路4段318巷20號1樓
54585938,晴園土地開發有限公司,24.1431364,120.6364108,台中市南屯區,五權西路2段772之1號1樓
54221584,丞富不動產經紀有限公司,24.2253096,120.645643,台中市大雅區,中清路3段1218號1樓
54240935,霧峰不動產仲介經紀有限公司,24.0750254,120.6997681,台中市霧峰區,中正路1263之8號
39802859,加福仲介商行,24.1319385,120.7043417,台中市東區,東信里東英路30號1樓
54237024,宸宇不動產有限公司,24.2518488,120.7326627,台中市豐原區,南村里北陽路119號
54233126,雅豐廣告有限公司,24.2050956,120.7048052,台中市潭子區,福仁里中山路2段190號
54241786,誠石不動產仲介有限公司,24.2014227,120.5700603,台中市沙鹿區,三鹿里向上路6段736號1樓
54242976,雅豐房屋仲介有限公司,24.2191002,120.6480906,台中市大雅區,四德里中清路3段989號
54248036,玉皇不動產經紀有限公司,24.169138,120.6885423,台中市北屯區,平安里天津路4段112之1號1樓
54248818,登峰不動產有限公司,24.3036487,120.7131439,台中市后里區,公安路1段262號1樓
54254938,龍籐地產開發有限公司,24.2299116,120.6505706,台中市大雅區,上雅里雅環路2段236巷16號1樓
28519027,大晟資產管理顧問股份有限公司,24.1724016,120.6628917,台中市西屯區,文心路3段241號22樓之2、23樓之2
54262590,高發不動產有限公司,24.176836,120.6856439,台中市北屯區,平陽里崇德路2段277號1樓
54257652,昱維不動產有限公司,24.1908818,120.6135677,台中市西屯區,永安里國安一路85號
54579302,鴻翱房地產有限公司,24.2126885,120.5492072,台中市龍井區,龍山街112號1樓
54513288,斗頁不動產顧問有限公司,24.1868972,120.663576,台中市北屯區,后庄里中清路2段832號1樓
39818873,豐田不動產仲介經紀商行,24.2465839,120.5463936,台中市梧棲區,大庄里臺灣大道8段540號1樓
39814258,尚富不動產仲介商行,24.2239537,120.5539542,台中市沙鹿區,斗扺里天仁街101號
54585395,鎮毅不動產股份有限公司,24.2434363,120.5613174,台中市沙鹿區,中山路449之3號1樓
54119498,雲起廣告有限公司,24.2319509,120.5607872,台中市沙鹿區,光華路111之6號1樓
54592656,仲友開發有限公司,24.1193449,120.6656225,台中市南區,平和里忠明南路935號1樓
54592038,嘉祥土地開發有限公司,24.1723245,120.5821246,台中市大肚區,遊園路2段170巷62號1樓
54594774,富榮地產開發有限公司,24.1446388,120.6500101,台中市西區,公正里大墩路348號2樓
54593780,玄祥不動產經紀有限公司,24.1346836,120.641567,台中市南屯區,永春東路859號1樓
54595719,安馨不動產仲介經紀有限公司,24.3045462,120.7030567,台中市后里區,中和里犁份路10之18號1樓
54604301,原民不動產股份有限公司,24.1729085,120.6882867,台中市北屯區,平心里瀋陽路3段62號2樓
54598743,佺盈不動產有限公司,24.1847387,120.6644041,台中市北屯區,新平里中清路2段675號1樓
54600614,程祥不動產仲介經紀有限公司,24.1259654,120.7140528,台中市大里區,金城里中興路1段312之2號
80236458,盛昱大有限公司,24.1633384,120.6562768,台中市西屯區,何厝街120號
53991557,臻鼎興業有限公司,24.1689854,120.646722,台中市西屯區,青海路2段153號2樓
54606238,冠誠不動產經紀有限公司,24.3809844,120.6557913,台中市大甲區,孟春里通天路154-5號
45855115,天下專業行銷廣告社,24.1823715,120.6476393,台中市西屯區,西平里西安街277巷13弄19號1樓
54608019,欣居不動產開發有限公司,24.2294166,120.6488075,台中市大雅區,上雅里雅環路2段292號1樓
54740615,厚田不動產仲介有限公司,24.1590464,120.6804136,台中市北區,健行路445之9號1樓
39844605,信旺不動產經紀商行,24.2423377,120.5711141,台中市沙鹿區,竹林里三民路125號1樓
54608735,長竣開發有限公司,24.1272943,120.7157382,台中市大里區,東湖里中興路1段101號1樓
54741852,久鼎不動產經紀有限公司,24.2294017,120.5665797,台中市沙鹿區,福興里鎮南路2段411號1樓
28503051,銳豐開發有限公司,24.1867761,120.6759893,台中市北屯區,仁和里松竹路3段469號
54743009,家揚不動產經紀有限公司,24.1694022,120.7265856,台中市北屯區,軍福九路298號
54743346,豐菖不動產有限公司,24.1650835,120.6988166,台中市北屯區,三光里太原路3段425號11樓
54750970,金慶不動產經紀有限公司,24.2101709,120.7033282,台中市潭子區,甘蔗里興華一路269號1樓
54747954,安家不動產仲介有限公司,24.2586905,120.5362202,台中市梧棲區,大智路2段229號
54749290,圓盛不動產股份有限公司,24.1748742,120.6395617,台中市西屯區,逢甲路260號
54749783,大富不動產股份有限公司,24.1456684,120.6282222,台中市南屯區,新生里益豐路4段339號
54747011,聖耀土地開發股份有限公司,24.1430604,120.6631289,台中市西區,吉龍里美村路1段771巷1號3樓之2
54750850,鼎群旺不動產有限公司,24.1732808,120.6605702,台中市西屯區,河南路2段40號1樓
54751632,大支行銷企劃有限公司,24.1597498,120.6469295,台中市西屯區,文心路2段201號18樓之8
53980025,紳曜企業有限公司,24.1959743,120.6592355,台中市西屯區,港尾里中康街67號1樓
54752962,京維廣告企劃有限公司,24.1722966,120.6709314,台中市北區,立人里北平四街28號12樓之3
54753499,廣知土地開發有限公司,24.2438038,120.6793806,台中市大雅區,大雅里民生路1段204號1樓
53271889,惠虹廣告事業有限公司,24.1606692,120.6682066,台中市北區,忠太東路51號15樓之2
53640075,惠興廣告事業有限公司,24.155844,120.665442,台中市西區,忠明里館前路12號4樓之3
54753977,信阜不動產仲介經紀有限公司,24.1585312,120.6365842,台中市西屯區,惠來里河南路4段75號1樓
54754791,崇厚不動產有限公司,24.1918119,120.6113714,台中市西屯區,永安里玉門路500號1樓
54755953,富裕不動產開發事業有限公司,24.1501621,120.6404539,台中市南屯區,三和里惠中路3段30號1樓
54759661,大發不動產仲介經紀有限公司,24.1697763,120.6856631,台中市南屯區,同心里文心路1段46之11號
53825805,富裕新開發建設有限公司,24.1618145,120.669795,台中市北區,健行里德化街550號
38834495,阿?房屋仲介行,24.2521213,120.7234816,台中市豐原區,民生里田心路1段11號2樓
53041867,安邦地產有限公司,24.1853901,120.6638752,台中市北屯區,中清路2段719號1樓
54766826,巨元開發股份有限公司,24.1709101,120.6473131,台中市西屯區,西屯路2段256巷6號4樓之6
54766797,盛利開發建設有限公司,24.1919221,120.6606688,台中市北屯區,后庄里中清路2段1146號1樓
24580133,家誠不動產開發有限公司,24.1282313,120.7089337,台中市太平區,太平路816號1樓
54767070,卓岳不動產有限公司,24.1754725,120.6882744,台中市北屯區,平福里大連路2段200號1樓
24584074,富鑫不動產經紀有限公司,24.1720858,120.6435238,台中市西屯區,青海路2段246之17號1樓
24583119,鼎?不動產經紀有限公司,24.2050579,120.5659781,台中市沙鹿區,三鹿里向上路7段32號
24582131,家德不動產有限公司,24.2565178,120.6684529,台中市神岡區,北庄里林厝路5巷15號1樓
24583429,家暘不動產經紀有限公司,24.1623521,120.7209555,台中市北屯區,太原路3段1136號
24581506,館前不動產有限公司,24.1504595,120.6629004,台中市西區,中興里中興街187號
24582907,昌盛興房屋仲介有限公司,24.1340043,120.7211789,台中市新社區,中和街1段56號1樓
24589583,富瑄開發有限公司,24.1114663,120.6596019,台中市南區,工學里文心南路888之6號1樓
24584187,敦璟開發股份有限公司,24.1537558,120.6506962,台中市南屯區,大業里大業路184號1樓及2樓
24586930,三創建業有限公司,24.1738985,120.6903191,台中市北屯區,北屯里昌平路1段83號
24585236,統義不動產經紀業有限公司,24.1522112,120.6687526,台中市西區,民龍里臺灣大道2段220號31樓
24585587,穎豐開發股份有限公司,24.1820672,120.6171248,台中市西屯區,臺灣大道4段925號18樓之1
24584980,東興廣告事業有限公司,24.2565283,120.562109,台中市梧棲區,南簡里民族路775號
24585279,勝?不動產經紀有限公司,24.1699431,120.6462024,台中市西屯區,上石里青海路2段224號1樓
24585637,森林不動產經紀有限公司,24.1358971,120.5524685,台中市大肚區,新興里沙田路2段13號1樓
24587311,發芽不動產經紀有限公司,24.1763465,120.7193722,台中市北屯區,水景里軍功路1段463號1樓
24590060,泰極利有限公司,24.1721083,120.6471394,台中市西屯區,逢甲里寶慶街50巷13號9樓之16
24589731,陳雄仁土地開發有限公司,24.1423103,120.6425471,台中市南屯區,田心里惠文路267號
24590391,元聚不動產開發有限公司,24.2204355,120.6478781,台中市大雅區,大雅里中清路3段1030號2樓
24591700,達方不動產有限公司,24.1446551,120.6371586,台中市南屯區,永定里黎明路2段88號4樓
24595993,銓城土地開發有限公司,24.1417838,120.6715401,台中市西區,公民里金山路2之1號1樓
24594734,展國不動產經紀有限公司,24.2524664,120.7338625,台中市豐原區,豐東路380號1樓
24594848,利全不動產仲介有限公司,24.2387095,120.7112338,台中市豐原區,中山路124號1樓
24596894,騰懋房屋仲介有限公司,24.1122643,120.6747841,台中市大里區,爽文路1018號
24598393,智威行銷企劃有限公司,24.1539503,120.6505282,台中市南屯區,大業里大業路192號6樓之6
24596613,玖益不動產經紀有限公司,24.1431998,120.6431124,台中市南屯區,惠文路322號1樓
24599344,豐育不動產經紀有限公司,24.120803,120.6533127,台中市南區,樹德里德富路26號
24598513,立寶不動產經紀有限公司,24.2513574,120.7157566,台中市豐原區,葫蘆里中正路305號1樓
24601720,百益不動產經紀股份有限公司,24.0961129,120.686785,台中市大里區,中興路1段173之37號1樓
24819305,樂房股份有限公司,24.1598942,120.6380135,台中市西屯區,惠來里市政路500號19樓之7
24603375,環中不動產有限公司,24.2489349,120.7061909,台中市豐原區,社皮里成功路363號1樓
24602143,坤厚不動產管理顧問有限公司,24.1515335,120.6769369,台中市北區,中清路1段100號13樓之5
24818805,盛綻資管有限公司,24.0842322,120.6952282,台中市大里區,東湖里科技路166號3樓之2
24604803,舜皇地產有限公司,24.224229,120.6534919,台中市大雅區,雅環路1段211號1樓
24608152,鑫鴻不動產經紀有限公司,24.2515698,120.733504,台中市豐原區,南村里豐東路338號1樓
